Date_Time_MDT,LEann_mean,LEann_prctile50,LEann_prctile25,LEann_prctile75,LEann_CumSum_mean,LEann_CumSum_prctile50,LEann_prctile25singlemodel,LEann_CumSum_prctile25,LEann_prctile75singlemodel,LEann_CumSum_prctile75
02-Apr-2017,0.0154325950311752,0.0152943882566439,0.0098992654627066,0.0203977191432542,49.2792423537888,55.2170690066631,0.0168698870608699,36.3305093334829,0.0179777939566838,68.6692983680495
09-Apr-2017,0.0185113191381413,0.0182646761191677,0.0126747107372314,0.0238555453239756,54.847802889357,60.8898333847268,0.0206503854332337,42.438015197805,0.0208200564355651,75.0799570201864
16-Apr-2017,0.0167671615081284,0.0166097069113829,0.0114123296789945,0.0218271680855788,60.7577729558447,66.9651170214889,0.0155341167044156,48.6876530964412,0.0182578837046789,81.5802091260276
23-Apr-2017,0.0228254249098836,0.0227857567071185,0.0160980699796214,0.0292703977257637,67.3484457542664,73.6549825452531,0.0207710792157659,54.9372802118279,0.0268455969879476,88.9348257460647
30-Apr-2017,0.0118938946079451,0.0119365980012774,0.00873485893149284,0.0149279878574521,74.0355604608876,79.8656358060533,0.0115391368981496,60.7512325360649,0.012649945097473,96.5545193214427
07-May-2017,0.00720241250814594,0.0071500483743427,0.00445446988810725,0.00990517261141973,77.1398770378047,82.9544207469429,0.0085751938964995,64.3733701457791,0.00848790982727541,99.8951268287014
14-May-2017,0.00335486263783968,0.00342061208762806,0.000212339897619868,0.00626890066595417,78.6003078790003,84.239358900425,0.0015346177218275,65.5352658455405,0.00575338085459023,102.134020557193
21-May-2017,0.00076613079844018,0.000852301217651332,-0.0012769271760464,0.00281959908220894,79.2916513278748,84.743394336405,0.00138263749438396,65.8811825987897,0.000874653559921036,103.217681843885
28-May-2017,-0.00102397982782909,-0.00106097973757535,-0.00331283254033844,0.00117385685016145,79.2213304424856,85.1993604849575,0.00180530075794856,66.516554597716,-0.00193561995720064,102.97421585695
04-Jun-2017,5.31831018771202e-06,5.44057116734721e-05,-0.00182123194141557,0.00180193149191299,78.9475271826803,85.6944186924907,0.00210868086526589,67.037505746366,-0.000424376678387431,102.487404847541
11-Jun-2017,0.0012926441793245,0.00147399015139089,-0.000619639556133502,0.00328661633863789,79.2269412826904,86.3053434025539,0.00250916286726885,67.8301165918233,0.00176141744978769,102.832780380134
18-Jun-2017,0.00129773166084135,0.00130262128200966,0.000335286917322545,0.00223175683453949,79.7716604582143,86.8893826136455,0.00193014457693943,68.731717445725,0.00115304626597547,103.389901900323
25-Jun-2017,0.000579128501448896,0.000577861812811066,-0.00018611706580874,0.00134893253089573,80.04811120975,87.2550994033422,0.00106484133537963,69.2044819777403,7.8683104423171e-05,103.557944887139
02-Jul-2017,0.00120574589092082,0.00120719139321626,0.00053000434936204,0.00189351399272957,80.2811884736517,87.6565472857944,0.00140713537303023,69.5584625751748,0.000949112833216143,103.630259122736
09-Jul-2017,0.0013161856128244,0.00131747067684677,0.000631397278961309,0.00198189448522297,80.7368712932082,88.2275015826887,0.00141180821546797,70.0516429888928,0.0011484596338648,104.043769214256
16-Jul-2017,0.00200639353306695,0.00201589587594031,0.00112783269951931,0.00289517425912811,81.2878112389811,88.7491738302393,0.00224727952813271,70.6503318593081,0.00168416170780149,104.511064913392
23-Jul-2017,0.00285957241547688,0.00283727347904136,0.00153140281105199,0.00409727689241581,82.1366854042973,89.5996699573377,0.00295864090770921,71.5900393525997,0.00260915118058548,105.230398121446
30-Jul-2017,0.00190089477972018,0.00191017053051869,0.00120148879380342,0.00260803108303634,82.9053160001543,90.377605274643,0.00181421065528551,72.3444392156512,0.00182211462856051,105.987995886396
06-Aug-2017,0.00346736325407569,0.00348075033960981,0.00228898003095249,0.00463638136445801,83.7576544663697,91.1162534152674,0.00340522027758695,73.1815094154974,0.0036051786564501,106.798435077131
13-Aug-2017,0.00270956015266408,0.00271180793540334,0.00176758359062638,0.0036267197824497,84.8971090123993,92.0537812078724,0.00263743915982155,74.3219749368091,0.00267220468088047,107.975785855204
20-Aug-2017,0.00244492281292865,0.00241560333422179,0.00161386862067033,0.00322202429277778,85.6944728822215,92.6595019500366,0.00215318953444368,75.041470230823,0.00243656119013952,108.752082125134
